10,0,0,62.5,-62.5,-20.625,-0.000275511,-0.0,0.000162674,275.831
10,0,1,187.5,-62.5,-20.625,-0.000275511,-0.000754651,2.63589e-05,282.719
10,0,2,312.5,-62.5,-20.625,-0.000322827,-5.88123e-05,2.63589e-05,282.719
10,0,3,437.5,-62.5,-20.625,-0.000322827,-0.000873609,-0.00011043,290.79
10,0,4,562.5,-62.5,-20.625,-0.000271199,-0.000293297,-0.00011043,290.79
10,0,5,687.5,-62.5,-20.625,-0.000271199,-0.00105147,-0.000148504,297.57
10,0,6,812.5,-62.5,-20.625,-0.000228995,-0.000596145,-0.000148504,297.57
10,0,7,937.5,-62.5,-20.625,-0.000228995,-0.00122986,-0.000144308,303.295
10,0,8,1062.5,-62.5,-20.625,-0.000204612,-0.000830227,-0.000144308,303.295
10,0,9,1187.5,-62.5,-20.625,-0.000204612,-0.00140835,-0.000124054,308.41
10,0,10,1312.5,-62.5,-20.625,-0.000176072,-0.0010466,-0.000124054,308.41
10,0,11,1437.5,-62.5,-20.625,-0.000176072,-0.00150796,-7.02442e-05,312.812
10,0,12,1562.5,-62.5,-20.625,-0.000178082,-0.00111951,-7.02442e-05,312.812
10,0,13,1687.5,-62.5,-20.625,-0.000178082,-0.00155001,-3.88163e-05,317.264
10,0,14,1812.5,-62.5,-20.625,-0.000190359,-0.00114793,-3.88163e-05,317.264
10,0,15,1937.5,-62.5,-20.625,-0.000190359,-0.00159345,-1.30243e-05,322.023
10,0,16,2062.5,-62.5,-20.625,-0.000206475,-0.0011148,-1.30243e-05,322.023
10,0,17,2187.5,-62.5,-20.625,-0.000206475,-0.00157066,-7.18353e-06,327.185
10,0,18,2312.5,-62.5,-20.625,-0.000206898,-0.0010529,-7.18353e-06,327.185
10,0,19,2437.5,-62.5,-20.625,-0.000206898,-0.00147672,4.52695e-06,332.357
10,0,20,2562.5,-62.5,-20.625,-0.000191204,-0.000947011,4.52695e-06,332.357
10,0,21,2687.5,-62.5,-20.625,-0.000191204,-0.00134065,2.14989e-05,337.137
10,0,22,2812.5,-62.5,-20.625,-0.000159005,-0.000911614,2.14989e-05,337.137
10,0,23,2937.5,-62.5,-20.625,-0.000159005,-0.00129465,5.32061e-05,341.112
10,0,24,3062.5,-62.5,-20.625,-0.000106779,-0.00101438,5.32061e-05,341.112
10,0,25,3187.5,-62.5,-20.625,-0.000106779,-0.00129049,0.000151748,343.782
10,0,26,3312.5,-62.5,-20.625,-0.000122646,-0.00104005,0.000151748,343.782
10,0,27,3437.5,-62.5,-20.625,-0.000122646,-0.00132511,0.000271143,346.848
10,0,28,3562.5,-62.5,-20.625,-0.00027198,-0.000892744,0.000271143,346.848
10,0,29,3687.5,-62.5,-20.625,-0.00027198,-0.00156639,0.000206744,353.647
10,0,30,3812.5,-62.5,-20.625,-0.000352012,-0.000878005,0.000206744,353.647
10,0,31,3937.5,-62.5,-20.625,-0.000352012,-0.00171115,9.42217e-05,362.448
10,0,32,4062.5,-62.5,-20.625,-0.000372241,-0.000896228,9.42217e-05,362.448
10,0,33,4187.5,-62.5,-20.625,-0.000372241,-0.00179699,-8.92355e-06,371.754
10,0,34,4312.5,-62.5,-20.625,-0.000357751,-0.00100523,-8.92355e-06,371.754
10,0,35,4437.5,-62.5,-20.625,-0.000357751,-0.00189773,-0.000117183,380.698
10,0,36,4562.5,-62.5,-20.625,-0.0002711,-0.00122427,-0.000117183,380.698
10,0,37,4687.5,-62.5,-20.625,-0.0002711,-0.00189931,-0.000159194,387.475
10,0,38,4812.5,-62.5,-20.625,-0.00018192,-0.00141543,-0.000159194,387.475
10,0,39,4937.5,-62.5,-20.625,-0.00018192,-0.0018707,-0.00016788,392.023
10,0,40,5062.5,-62.5,-20.625,-0.000102152,-0.00157504,-0.00016788,392.023
10,0,41,5187.5,-62.5,-20.625,-0.000102152,-0.0018447,-0.000160024,394.577
10,0,42,5312.5,-62.5,-20.625,-3.05127e-05,-0.00172829,-0.000160024,394.577
10,0,43,5437.5,-62.5,-20.625,-3.05127e-05,-0.00184005,-0.000134544,395.34
10,0,44,5562.5,-62.5,-20.625,2.58374e-05,-0.00188291,-0.000134544,395.34
10,0,45,5687.5,-62.5,-20.625,2.58374e-05,-0.00186633,-8.69596e-05,394.694
10,0,46,5812.5,-62.5,-20.625,4.93347e-05,-0.00199265,-8.69596e-05,394.694
10,0,47,5937.5,-62.5,-20.625,4.93347e-05,-0.00189448,-2.23761e-05,393.46
10,0,48,6062.5,-62.5,-20.625,1.81799e-05,-0.00196561,-2.23761e-05,393.46
10,0,49,6187.5,-62.5,-20.625,1.81799e-05,-0.00188918,8.80768e-06,393.006
10,0,50,6312.5,-62.5,-20.625,-2.61353e-05,-0.0018246,8.80768e-06,393.006
10,0,51,6437.5,-62.5,-20.625,-2.61353e-05,-0.00181191,2.27485e-05,393.659
10,0,52,6562.5,-62.5,-20.625,-7.34131e-05,-0.0016046,2.27485e-05,393.659
10,0,53,6687.5,-62.5,-20.625,-7.34131e-05,-0.00165659,2.83203e-05,395.495
10,0,54,6812.5,-62.5,-20.625,-0.000109268,-0.00130418,2.83203e-05,395.495
10,0,55,6937.5,-62.5,-20.625,-0.000109268,-0.00142247,3.39066e-05,398.226
10,0,56,7062.5,-62.5,-20.625,-0.000141831,-0.00100528,3.39066e-05,398.226
10,0,57,7187.5,-62.5,-20.625,-0.000141831,-0.00122465,1.38974e-05,401.772
10,0,58,7312.5,-62.5,-20.625,-0.000147583,-0.000791544,1.38974e-05,401.772
